t_us,lat_us,aiming,hasTarget,classId,conf,cx,cy,w,h,emit_dx,emit_dy,mscale_x,mscale_y,inject_cum_x
8544463,894,1,1,0,0.697196,156.371,181.312,27.4141,61.25,-1,0,1,1,0
8552247,895,1,1,0,0.638384,156.469,181.188,27.125,60.9375,0,0,1,1,0
8558086,893,1,1,0,0.739047,157.094,182.734,28.125,64.4062,-1,0,1,1,0
8572349,893,1,1,0,0.600657,157.242,182.875,27.8594,61.0625,0,0,1,1,0
8578843,896,1,1,0,0.533155,159.203,182.641,27.3438,62.9688,0,0,1,1,0
8586751,895,1,1,0,0.553505,160.168,183.617,38.2109,67.7656,0,0,1,1,0
8592683,892,1,1,0,0.454714,163.07,183.023,44.9844,66.2344,0,0,1,1,0
8600062,895,1,1,0,0.380299,161.398,183.391,46.6719,67.2188,0,0,1,1,0
8608069,895,1,1,0,0.414425,156.242,182.82,27.5156,65.1406,0,0,1,1,0
8621448,895,1,1,0,0.534127,158.539,181.211,28.5469,61.4219,0,0,1,1,0
8635569,895,1,1,0,0.390476,158.52,181.016,28.5859,56.9688,0,0,1,1,0
8641314,895,1,1,0,0.209308,159.277,181.82,29.4766,63.0156,0,0,1,1,0
8648869,893,1,1,0,0.324236,161.555,178.586,25.0469,53.9219,0,0,1,1,0
8662019,895,1,1,0,0.228847,160.906,174.969,28.4688,51.0625,0,0,1,1,0
8670553,896,1,1,0,0.310903,161.453,180.062,30.625,64.25,0,0,1,1,0
8683254,894,1,1,0,0.482917,161.59,181.023,31.7578,66.5781,0,-1,1,1,0
8690680,894,1,1,0,0.317214,164.25,179.891,30.3438,64.0938,1,0,1,1,0
8696770,893,1,1,0,0.501465,165.182,180.203,25.5195,63.1562,1,0,1,1,0
8710666,895,1,1,0,0.648243,166.094,180.438,26.5,65,1,0,1,1,0
8718727,893,1,1,0,0.52683,166.164,180.438,27.25,65.5625,1,-1,1,1,0
8731809,896,1,1,0,0.52829,166.176,180.461,26.6641,64.0469,1,0,1,1,0
8739420,895,1,1,0,0.348202,167.363,181.258,24.7578,62.3906,2,0,1,1,0
8745758,894,1,1,0,0.425367,168.887,179.562,24.7266,60.875,2,0,1,1,0
8759388,897,1,1,0,0.47317,169.09,179.578,24.4609,65.4688,2,0,1,1,0
8766510,895,1,1,0,0.467818,169.104,179.016,23.8555,59.2188,2,0,1,1,0
8774062,892,1,1,0,0.516108,169.387,179.031,24.5078,63.3125,2,-1,1,1,0
8788222,895,1,1,0,0.751648,169.414,179.039,24.7969,62.9844,3,0,1,1,0
8794767,897,1,1,0,0.27513,168.438,180.297,25.8125,63.5312,2,0,1,1,0
8802232,894,1,1,0,0.584627,168.848,181.125,23.0547,61.875,2,0,1,1,0
8809003,896,1,1,0,0.560253,168.191,181.156,25.7578,65.3125,2,0,1,1,0
8815200,895,1,1,0,0.257577,167.758,181.5,26.3906,65.875,2,0,1,1,0
8822858,895,1,1,0,0.581303,167.426,181.578,26.3203,66.0938,1,0,1,1,0
8828826,895,1,1,0,0.206414,167.312,181.891,26.7031,66.7188,2,0,1,1,0
8836981,901,1,1,0,0.444565,166.367,184.5,24.4531,60.875,1,0,1,1,0
8843596,894,1,1,0,0.264738,166.406,184.5,23.5,61.3125,2,1,1,1,0
8849774,895,1,1,0,0.456168,166.508,184.359,26.2344,62.2812,1,0,1,1,0
8857988,895,1,1,0,0.405449,166.363,184.461,26.2109,61.2656,1,0,1,1,0
8864099,898,1,1,0,0.435901,166.93,184.5,26.6094,58.25,2,1,1,1,0
8871437,894,1,1,0,0.369769,167.125,184.531,27.375,57.625,1,1,1,1,0
8877942,894,1,1,0,0.390941,167.176,184.281,28.7578,57.9375,2,0,1,1,0
8885220,894,1,1,0,0.396068,166.883,182.781,30.8281,60.8125,1,1,1,1,0
8891794,894,1,1,0,0.695545,166.742,183,30.2031,58.1875,2,0,1,1,0
8898577,895,1,1,0,0.568416,166.352,182.984,31.2344,58.4062,1,0,1,1,0
8906255,894,1,1,0,0.567457,168.125,182.156,30.9062,57.8125,2,0,1,1,0
8912514,893,1,1,0,0.697196,168.652,182.25,29.9922,58.375,2,1,1,1,0
8920278,895,1,1,0,0.505859,168.633,181.227,29.9844,60.2656,2,0,1,1,0
8926549,894,1,1,0,0.28577,167.008,179.188,28.5156,60.5,2,0,1,1,0
8933060,896,1,1,0,0.25128,167,181.305,35.3438,55.9219,1,0,1,1,0
8940775,893,1,1,0,0.492676,166.57,179.023,41.1094,64.2031,1,0,1,1,0
8946944,894,1,1,0,0.222362,166.227,178.055,30.8594,61.7344,2,-1,1,1,0
8954734,894,1,1,0,0.250546,165.562,178.047,31.4375,60.5938,1,0,1,1,0
8960950,895,1,1,0,0.498047,166.18,178.266,38.4219,62.7188,1,-1,1,1,0
8968775,895,1,1,0,0.245448,166.977,177.938,33.7969,57.1875,1,0,1,1,0
8974716,896,1,1,0,0.516108,172.289,178.469,26.3281,63.9375,4,-1,1,1,0
8981583,894,1,1,0,0.361165,170.109,179.312,31.5625,63.4375,3,0,1,1,0
8989682,893,1,1,0,0.551574,170.766,179.328,29.1562,62.3438,3,0,1,1,0
8995317,895,1,1,0,0.671901,171.035,180.938,25.3359,59.0625,3,0,1,1,0
9004192,894,1,1,0,0.68342,169.234,181.398,27.2812,60.0469,2,0,1,1,0
9010157,895,1,1,0,0.410638,168.945,181.969,24.9531,58.3125,2,0,1,1,0
9016805,893,1,1,0,0.504394,168.152,180.875,24.4297,64,2,0,1,1,0
9024716,895,1,1,0,0.388618,168.555,180.609,21.9844,63.0938,2,0,1,1,0
9030622,896,1,1,0,0.344222,165.398,179.297,28.9844,60.6562,2,0,1,1,0
9038359,895,1,1,0,0.495117,165.824,180,27.8359,63.4375,1,0,1,1,0
9044082,894,1,1,0,0.457137,165.969,180.094,26.75,63.625,1,0,1,1,0
9052152,896,1,1,0,0.372048,165.828,180.406,26.8125,64.75,1,-1,1,1,0
9058925,895,1,1,0,0.31195,165.828,180.062,29.4688,65.0625,1,0,1,1,0
9065609,894,1,1,1,0.370224,172.675,152.922,8.96289,11.1094,4,0,1,1,0
9073049,894,1,1,1,0.483404,172.707,152.838,9.36719,11.082,4,0,1,1,0
9079467,895,1,1,1,0.462473,173.284,152.996,9.41602,10.9453,4,0,1,1,0
9086795,895,1,1,1,0.555435,172.17,152.938,8.90234,11.5,3,0,1,1,0
9092776,893,1,1,1,0.411584,170.695,152.465,8.22656,10.9766,3,-1,1,1,0
9100021,893,1,1,1,0.31405,169.662,151.896,8.13672,9.96484,3,0,1,1,0
9108052,894,1,1,1,0.273187,169.279,151.652,8.23828,10.5547,2,0,1,1,0
9114162,892,1,1,1,0.273187,169.279,151.652,8.23828,10.5547,0,-1,0,0,0
9121627,895,1,1,1,0.382603,166.23,151.734,7.85156,10.1719,1,0,1,1,0
9128329,894,1,1,1,0.328099,165.754,151.76,7.59375,10.3867,1,-1,1,1,0
9135576,893,1,1,0,0.258699,160.758,181.922,25.8906,61.5938,0,0,1,1,0
9141163,896,1,1,0,0.263978,161.844,181.844,28.625,61.4375,0,0,1,1,0
9148928,895,1,1,0,0.375477,161.672,179.789,28.25,65.2031,0,0,1,1,0
9156016,894,1,1,0,0.336331,162.695,179.844,27.6406,65.8125,0,0,1,1,0
9163083,895,1,1,0,0.319971,163.562,179.516,27.6875,66.7812,0,-1,1,1,0
9170183,894,1,1,0,0.385375,164.797,179.43,27.6562,65.9219,1,0,1,1,0
9176780,896,1,1,0,0.276886,165.926,179.695,25.6641,65.8281,1,-1,1,1,0
9182979,895,1,1,0,0.665845,167.023,180.234,27.4219,65.9062,1,0,1,1,0
9190829,894,1,1,0,0.341143,167.41,177.25,24.1797,45.1875,2,0,1,1,0
9197882,895,1,1,0,0.237932,168.25,178.516,25.3125,61.5938,2,0,1,1,0
9205192,896,1,1,0,0.386763,168.336,179.203,24.4688,65.0312,2,0,1,1,0
9211926,894,1,1,0,0.255714,168.465,179.359,24.3828,63.0312,2,-1,1,1,0
9219454,893,1,1,0,0.202759,168.281,178.594,23.875,60.9375,2,0,1,1,0
9225516,894,1,1,0,0.347759,167.879,178.602,23.1172,59.4219,1,0,1,1,0
9231587,895,1,1,0,0.293,167.484,178.828,23.3438,59.6562,2,-1,1,1,0
9240253,895,1,1,0,0.263219,166.531,180.625,24.9062,69.625,2,0,1,1,0
9245835,895,1,1,0,0.26588,167.318,181.133,23.6367,68.2656,1,0,1,1,0
9254060,895,1,1,0,0.218003,166.992,179.234,23.1094,46.4688,2,0,1,1,0
9260486,895,1,1,0,0.246534,166.699,185.789,23.1328,58.6719,1,2,1,1,0
9266395,891,1,1,0,0.246534,166.699,185.789,23.1328,58.6719,0,2,0,0,0
9274277,895,1,1,0,0.231964,166.391,183.656,21.625,61.125,1,0,1,1,0
9280680,895,1,1,0,0.202128,167.684,182.453,21.9922,62.4062,1,0,1,1,0
9288028,894,1,1,1,0.238641,170.867,153.703,7.88281,9.8125,3,0,1,1,0
9294719,894,1,1,0,0.346873,168.609,181.797,23,59.9062,2,0,1,1,0
9302210,894,1,1,0,0.2763,168.623,181.922,23.3164,62.9688,3,0,1,1,0
9309376,895,1,1,0,0.216012,168.684,181.594,23.8359,65.8125,2,0,1,1,0
9314975,891,1,1,0,0.216012,168.684,181.594,23.8359,65.8125,0,-1,0,0,0
9323152,894,1,1,0,0.204978,167.434,180.992,23.8672,64.5156,2,0,1,1,0
9329384,892,1,1,0,0.204978,167.434,180.992,23.8672,64.5156,0,0,0,0,0
9337000,895,1,1,0,0.256831,167.066,181.891,26.2578,65.7188,1,0,1,1,0
9343593,893,1,1,0,0.239174,167.227,182.156,26.0781,64.5625,2,0,1,1,0
9350077,894,1,1,0,0.274546,168.109,182.406,26.6094,63.375,2,0,1,1,0
9357311,893,1,1,0,0.340704,168.359,182.422,27.0625,60.9688,1,0,1,1,0
9364705,895,1,1,0,0.266644,169.027,181.656,27.9297,63.375,3,0,1,1,0
9371508,893,1,1,0,0.226442,172.613,179.305,17.7891,56.0469,3,0,1,1,0
9377800,893,1,1,0,0.247988,172.793,179.328,18.5234,56.4688,4,0,1,1,0
9385286,896,1,1,0,0.256458,172.695,178.773,16.3438,41.2656,3,0,1,1,0
9391341,891,1,1,0,0.256458,172.695,178.773,16.3438,41.2656,1,2,0,0,0
9398292,891,1,1,0,0.256458,172.695,178.773,16.3438,41.2656,0,1,0,0,0
9406215,895,1,1,0,0.288569,164.336,182.531,36.4219,64.125,1,0,1,1,0
9413008,894,1,1,0,0.351979,163.652,179.891,42.9453,68.4062,0,0,1,1,0
9420012,895,1,1,0,0.252937,163.133,180.18,44.0469,65.4844,0,-1,1,1,0
9426620,894,1,1,0,0.292191,163.242,179.328,46.1719,67.4688,1,-1,1,1,0
9433149,895,1,1,0,0.32595,164.359,179.336,44.7812,67.9219,0,0,1,1,0
9440678,897,1,1,0,0.431105,165.258,179.258,42.9844,67.5469,1,-1,1,1,0
9447292,894,1,1,0,0.243284,172.695,175.938,23.7031,61.3125,4,-1,1,1,0
9454657,896,1,1,0,0.243284,173.088,179.297,26.4883,66.1562,4,-1,1,1,0
9462121,896,1,1,0,0.237225,172.889,181.234,25.8398,68.1562,4,-1,1,1,0
9468654,895,1,1,0,0.38769,168.547,180.656,35.3438,67.5,2,0,1,1,0
9474602,894,1,1,1,0.265499,171.947,154.324,10.0195,12.3984,4,0,1,1,0
9481839,892,1,1,1,0.265499,171.947,154.324,10.0195,12.3984,0,1,0,0,0
9489308,894,1,1,1,0.348646,168.971,154.85,10.0664,10.6133,3,0,1,1,0
9495968,894,1,1,0,0.223376,166.98,185.469,23.8359,66.4375,1,1,1,1,0
9504183,894,1,1,0,0.206254,166.422,185.844,28.3438,68.5625,2,0,1,1,0
9510486,891,1,1,0,0.206254,166.422,185.844,28.3438,68.5625,0,1,0,0,0
9516411,896,1,1,0,0.21767,166.613,183.047,27.8359,69.9062,1,0,1,1,0
9524142,893,1,1,0,0.21767,166.613,183.047,27.8359,69.9062,0,0,0,0,0
9530926,894,1,1,0,0.307774,165.742,182.828,34.8594,68.2812,1,-1,1,1,0
9538445,894,1,1,0,0.28577,166.867,181.328,35.2031,70.7188,1,0,1,1,0
9544903,896,1,1,0,0.26303,165.695,179.602,38.0469,72.1094,1,-1,1,1,0
9551776,893,1,1,0,0.26303,165.695,179.602,38.0469,72.1094,0,-2,0,0,0
9558442,894,1,1,1,0.20947,177.066,148.359,8.14062,9.46875,6,-2,1,1,0
9565904,895,1,1,1,0.237225,175.525,153.922,9.55859,12.7188,5,0,1,1,0
9572728,895,1,1,0,0.234409,15.375,266.727,29.75,53.5156,-23,18,1,1,0
9578919,896,1,1,0,0.349977,13.1152,269.727,26.8867,55.4531,-25,18,1,1,0
9586740,897,1,1,0,0.229537,12.2852,270.938,24.3828,57.9375,-24,17,1,1,0
9593637,894,1,1,1,0.303629,24.6758,238.279,11.6172,12.8789,-25,16,1,1,0
9599998,892,1,1,1,0.303629,24.6758,238.279,11.6172,12.8789,-1,3,0,0,0
9607524,894,1,1,1,0.26971,213.338,122.5,9.44141,9.75,22,-19,1,1,0
9614042,894,1,1,0,0.230229,223.625,146.859,26.4688,61.4062,25,-17,1,1,0
9621257,893,1,1,0,0.230229,223.625,146.859,26.4688,61.4062,16,-12,0,0,0
9628174,896,1,1,0,0.355776,214.777,153.969,28.3984,67.875,25,-15,1,1,0
9635410,895,1,1,0,0.331553,201.531,162.578,29.0312,68.1562,20,-10,1,1,0
9641916,892,1,1,0,0.331553,201.531,162.578,29.0312,68.1562,0,-1,0,0,0
9648444,897,1,1,0,0.362067,177.984,180.422,25.5938,65.8438,-1,3,1,1,0
9655922,896,1,1,0,0.215846,15.1797,279.219,30.2656,67.3125,-23,19,1,1,0
9663192,901,1,1,0,0.23476,15.3672,281.461,30.4531,68.8281,-24,19,1,1,0
9670457,901,1,1,0,0.567937,170.082,184.75,26.1953,64.625,19,-14,1,1,0
9676984,901,1,1,0,0.535585,184.797,175.109,26.25,66.7812,24,-15,1,1,0
9683307,893,1,1,0,0.385837,199.031,163.844,25.75,65.6875,25,-16,1,1,0
9690593,895,1,1,0,0.297062,189.602,170.281,24.2344,65.5,16,-7,1,1,0
9697426,894,1,1,0,0.547222,175.344,181.102,26.0938,64.9844,5,0,1,1,0
9704759,895,1,1,0,0.231964,13.9023,284.328,28.0078,67.4688,-23,19,1,1,0
9712373,894,1,1,0,0.404507,152.949,194.031,24.8516,67.8125,6,-3,1,1,0
9718671,894,1,1,0,0.337858,150.648,194.5,24.875,66.875,2,-1,1,1,0
9725027,893,1,1,0,0.256458,163.305,184.992,22.8594,65.1094,5,-3,1,1,0
9732307,897,1,1,0,0.385375,161.436,185.094,24.2539,65.5,2,-1,1,1,0
9739606,895,1,1,0,0.690559,160.18,185.516,25.0781,65.2188,0,0,1,1,0
9746372,896,1,1,0,0.599251,157.184,187.117,24.2266,65.2031,0,0,1,1,0
9753716,894,1,1,0,0.660173,155.555,187.938,26.8594,67.9375,0,1,1,1,0
9760608,896,1,1,0,0.47025,155.668,188.43,27.0391,65.9844,-1,1,1,1,0
9766782,896,1,1,0,0.558808,155.711,188.266,26.8281,64.9062,-1,1,1,1,0
9774013,897,1,1,0,0.710227,155.902,188.562,26.4141,65.1875,0,1,1,1,0
9781116,896,1,1,0,0.494141,155.693,187.672,26.8242,61.0938,-1,2,1,1,0
9788100,895,1,1,0,0.349532,156.332,187.977,31.2734,62.5156,-1,1,1,1,0
9794798,892,1,1,1,0.229192,161.104,158.99,8.97266,9.50391,0,1,1,1,0
9801888,893,1,1,0,0.202601,155.438,186.875,35,60.1875,0,1,1,1,0
9809193,895,1,1,0,0.225417,155.949,189,26.9609,56.5625,-1,2,1,1,0
9815985,893,1,1,0,0.420599,155.008,186.328,30.3281,66.7812,0,1,1,1,0
9822918,893,1,1,1,0.268559,161.461,157.117,8.85938,9.28906,0,0,1,1,0
9829195,894,1,1,0,0.26588,153.895,183,30.3672,64.25,-1,0,1,1,0
9836708,894,1,1,0,0.233709,157.062,183.734,30.0625,61.0312,0,0,1,1,0
9843679,892,1,1,0,0.233709,157.062,183.734,30.0625,61.0312,0,0,0,0,0
9850092,892,1,1,0,0.233709,157.062,183.734,30.0625,61.0312,0,0,0,0,0
9857397,895,1,1,0,0.258699,155.348,185.352,27.9297,56.9219,0,0,1,1,0
9864701,891,1,1,0,0.33764,153.852,185.766,29.7656,57.6562,-1,2,1,1,0
9871702,894,1,1,0,0.2261,154.211,185.312,26,55.75,-1,1,1,1,0
9879068,896,1,1,0,0.33372,152.73,186.078,31.1641,58.8438,-2,1,1,1,0
9885359,895,1,1,0,0.318273,150.82,184.531,32.2344,59.375,-2,1,1,1,0
9892097,899,1,1,0,0.203075,151.758,182.344,31.4219,64.375,-2,0,1,1,0
9898603,895,1,1,0,0.311112,152.504,181.875,31.1172,57.9375,-2,0,1,1,0
9906085,895,1,1,0,0.293202,154.504,182.891,27.7422,59.9688,-1,0,1,1,0
9913162,895,1,1,0,0.219003,152.633,182.078,32.1406,61.7188,-1,0,1,1,0
9920513,893,1,1,0,0.26133,152.734,182.102,31.0312,59.1406,-2,0,1,1,0
9927361,895,1,1,0,0.269133,152.895,183.562,33.6797,60.1875,-1,0,1,1,0
9933730,894,1,1,0,0.395601,155.121,182.844,29.3359,61.3125,-1,0,1,1,0
9940755,893,1,1,0,0.268175,154.805,182.18,30.9219,60.6094,-1,0,1,1,0
9948216,896,1,1,0,0.233185,155.547,181.211,30.1562,61.9219,-1,0,1,1,0
9954599,896,1,1,0,0.490724,155.141,180.828,30.8438,64.3438,-1,0,1,1,0
9961856,895,1,1,0,0.280616,156.977,177.703,19.8438,44.2188,0,0,1,1,0
9968638,895,1,1,0,0.203391,156.594,179.109,22.9688,50.0312,-1,0,1,1,0
9976202,894,1,1,0,0.259449,154.691,176.289,20.7578,42.8594,-1,0,1,1,0
9982304,895,1,1,0,0.283384,153.633,175.336,22.2969,42.7656,-1,0,1,1,0
9989230,892,1,1,0,0.283384,153.633,175.336,22.2969,42.7656,0,0,0,0,0
9996503,896,1,1,0,0.23476,150.898,176.312,30.0156,43,-3,0,1,1,0
10003374,893,1,1,0,0.282988,151.281,173.203,29.125,44.4062,-2,0,1,1,0
10011178,896,1,1,0,0.257577,150.629,172.582,30.3203,46.9141,-2,-1,1,1,0
10017117,896,1,1,0,0.429669,151.727,172.719,28.5469,53.6875,-2,-1,1,1,0
10024463,893,1,1,0,0.334155,151.82,172.891,30.0156,54.1562,-2,-1,1,1,0
10031706,900,1,1,0,0.355328,152.152,173.188,27.6172,51.25,-2,-1,1,1,0
10038269,895,1,1,0,0.260576,152.352,173.109,29.7656,54.2812,-2,-2,1,1,0
10045719,895,1,1,0,0.31658,151.793,173.43,31.5859,55.6719,-2,-1,1,1,0
10051879,894,1,1,0,0.272025,152.047,174.375,31.0625,53.0625,-1,-1,1,1,0
10059743,895,1,1,0,0.323808,153.43,180.938,35.0156,57.1875,-2,0,1,1,0
10065750,896,1,1,0,0.29381,155.859,180.266,38.2188,57.1562,0,0,1,1,0
10072953,894,1,1,0,0.342461,155.469,181.359,39.6875,59.9062,-1,1,1,1,0
10080107,896,1,1,0,0.335024,154.594,182.828,36.875,54.7812,-1,0,1,1,0
10086618,894,1,1,0,0.572723,156.043,180.359,45.5234,63.9062,-1,0,1,1,0
10093733,895,1,1,0,0.604399,156.418,180.766,44.1484,64.5938,0,0,1,1,0
10100251,895,1,1,0,0.451326,156.254,180.898,41.2578,63.7969,-1,0,1,1,0
10107899,895,1,1,0,0.259636,156.391,180.609,44.3438,63.3438,0,0,1,1,0
10115264,896,1,1,0,0.33372,155.125,180.68,43.125,63.2969,-1,0,1,1,0
10121356,895,1,1,1,0.316157,150.77,152.289,8.17969,9.54688,-2,-1,1,1,0
10128601,893,1,1,0,0.225076,154.125,180.531,41.4375,62.25,-2,0,1,1,0
10135258,895,1,1,0,0.369542,152.344,179.906,38.375,64.5,-1,0,1,1,0
10142426,894,1,1,0,0.38122,153.133,183.406,35.8281,57.0312,-2,0,1,1,0
10149536,893,1,1,0,0.38122,153.133,183.406,35.8281,57.0312,0,2,0,0,0
10155918,895,1,1,0,0.578448,151.562,179.953,34.5625,65.7188,-2,0,1,1,0
10163679,896,1,1,0,0.407333,148.055,180.453,28.9844,65.9688,-3,0,1,1,0
10170364,894,1,1,0,0.267026,146.902,180.594,27.6953,62.625,-4,0,1,1,0
10177429,895,1,1,0,0.607663,147.992,178.094,30.625,63.8125,-3,-1,1,1,0
10183670,895,1,1,0,0.626582,147.711,178.195,26.6094,64.5156,-4,-1,1,1,0
10190692,893,1,1,0,0.260388,150.562,179.594,30.4375,61.0625,-2,0,1,1,0
10198023,893,1,1,0,0.582254,150.773,178.641,27.8281,66.2812,-3,-1,1,1,0
10205255,893,1,1,0,0.737159,151.316,179.602,27.6172,63.1094,-2,0,1,1,0
10213095,895,1,1,0,0.650023,151.34,179.188,25.6797,63.625,-2,-1,1,1,0
10219365,895,1,1,0,0.687211,152.672,179.344,24.6094,64.6875,-2,0,1,1,0
10226025,894,1,1,0,0.739047,153.098,179.266,23.3516,63.8438,-2,0,1,1,0
10232587,896,1,1,0,0.695958,153.145,179.398,23.7891,62.4219,-1,-1,1,1,0
10239319,893,1,1,0,0.383988,152.582,179.531,25.4609,64.8125,-2,0,1,1,0
10246475,895,1,1,0,0.71423,152.812,179.539,23.9375,62.4844,-1,-1,1,1,0
10254314,895,1,1,0,0.266071,152.887,180.078,25.9453,64.5938,-2,0,1,1,0
10261062,893,1,1,0,0.383526,153.305,180.32,23.6094,63.6094,-1,0,1,1,0
10267166,896,1,1,0,0.418221,152.641,180,25.2812,64.375,-2,0,1,1,0
10274380,893,1,1,0,0.38769,153.66,180.516,23.7891,60.1562,-1,0,1,1,0
10281903,893,1,1,0,0.63205,153.02,180.203,24.4766,62.8438,-2,0,1,1,0
10288318,894,1,1,0,0.205934,152.416,181.859,23.418,54.3438,-1,0,1,1,0
10295799,896,1,1,0,0.483404,152.449,181.844,24.9766,62.25,-2,0,1,1,0
10301827,894,1,1,0,0.216343,153.25,182.125,23.7812,60.1875,-2,0,1,1,0
10309477,895,1,1,0,0.607663,152.504,181.078,24.3359,61.8438,-1,0,1,1,0
10316328,894,1,1,0,0.576542,153.254,180.711,23.3047,62.6719,-2,0,1,1,0
10322878,894,1,1,0,0.361841,153.309,179.859,24.4922,62.4688,-1,0,1,1,0
10329984,894,1,1,0,0.342901,151.945,182.172,26.1406,58.9062,-2,0,1,1,0
10337462,894,1,1,0,0.24042,152.992,182.797,28.3906,60.5312,-1,0,1,1,0
10344036,894,1,1,0,0.44746,151.848,182.008,27.8203,62.8906,-2,0,1,1,0
10350647,894,1,1,0,0.200245,152.855,181.484,29.8203,61.4062,-2,0,1,1,0
10357910,894,1,1,0,0.662797,152.602,181.453,29.2031,67.0312,-1,0,1,1,0
10364629,895,1,1,0,0.277865,153.34,183.094,26.7109,60.625,-2,0,1,1,0
10371955,894,1,1,0,0.422505,152.848,184.156,27.9453,59.5,-1,0,1,1,0
10378159,894,1,1,0,0.428234,152.523,183.75,28.2344,61.625,-2,0,1,1,0
10385446,894,1,1,0,0.362067,152.945,183.453,25.4844,60.8438,-2,1,1,1,0
10392644,891,1,1,0,0.363421,152.457,183.672,30.5859,62.8438,-1,0,1,1,0
10399336,893,1,1,0,0.511229,152.48,183.141,29.7734,62.8438,-2,0,1,1,0
10406853,893,1,1,0,0.323594,152.449,183.805,27.1172,58.5156,-2,0,1,1,0
10413340,895,1,1,0,0.265118,151.367,183.609,28.5781,57.7812,-1,1,1,1,0
10420245,896,1,1,0,0.360264,152.297,182.805,29.8438,59.2969,-2,0,1,1,0
10427702,895,1,1,0,0.538983,152.809,182.547,30.8672,62.5938,-2,0,1,1,0
10433843,895,1,1,0,0.232313,152.797,182.672,31.3438,62.5938,-2,0,1,1,0
10440768,896,1,1,0,0.231964,157.879,184.672,20.3203,59.2188,0,0,1,1,0
10449078,895,1,1,0,0.355776,153.652,183.562,29.8047,62.3125,-1,0,1,1,0
10455026,892,1,1,0,0.303629,155.09,183.828,26.9609,62.0312,0,1,1,1,0
10462358,893,1,1,0,0.303629,155.09,183.828,26.9609,62.0312,0,0,0,0,0
10468533,893,1,1,0,0.303629,155.09,183.828,26.9609,62.0312,0,0,0,0,0
10476139,895,1,1,0,0.315313,154.012,181.812,27.7266,63.3125,-1,0,1,1,0
10482877,896,1,1,0,0.287767,151.766,181.156,29.7188,63.3125,-1,0,1,1,0
10489859,897,1,1,0,0.373418,154.195,180.484,24.875,62.4688,-2,0,1,1,0
10496689,894,1,1,0,0.358691,153.57,178.711,24.125,59.4844,-1,0,1,1,0
10504011,896,1,1,0,0.361165,153.766,175.547,21.9375,53.2812,-1,-1,1,1,0
10511337,892,1,1,0,0.227127,150.375,179.219,29.375,61.0625,-2,0,1,1,0
10517433,892,1,1,0,0.308815,153.57,176.5,23.3906,55.5625,-2,0,1,1,0
10524546,894,1,1,0,0.225076,152.941,176.188,23.5859,56.375,-1,-1,1,1,0
10531959,895,1,1,0,0.226442,151.227,172.359,24.8281,47.7188,-2,-1,1,1,0
10538578,895,1,1,0,0.242745,148.855,176.055,28.5234,55.8906,-3,0,1,1,0
10545450,890,1,1,0,0.242745,148.855,176.055,28.5234,55.8906,-1,0,0,0,0
10551992,892,1,1,0,0.242745,148.855,176.055,28.5234,55.8906,-1,0,0,0,0
10559519,893,1,1,0,0.242745,148.855,176.055,28.5234,55.8906,-1,0,0,0,0
10565936,895,1,1,0,0.211743,148.98,178.281,31.3828,57.8125,-3,-1,1,1,0
10573120,893,1,1,0,0.242925,148.795,178.062,27.3398,57.375,-3,0,1,1,0
10580164,893,1,1,0,0.2227,148.758,178.797,26.7344,59.1562,-3,0,1,1,0
10587114,893,1,1,0,0.237578,149.391,181.586,31.5938,59.4844,-3,0,1,1,0
10594093,895,1,1,0,0.202443,154.578,182.922,22,43.8438,-1,2,1,1,0
10600882,895,1,1,0,0.205296,153.422,178.117,21.4062,43.6719,-1,1,1,1,0
10608588,893,1,1,0,0.224735,152.57,177.016,18.8906,34.6562,-2,1,1,1,0
10614999,892,1,1,0,0.224735,152.57,177.016,18.8906,34.6562,0,1,0,0,0
10622636,890,1,1,0,0.224735,152.57,177.016,18.8906,34.6562,0,0,0,0,0
10628862,892,1,1,0,0.217337,155.393,176.789,16.9727,37.4844,0,1,1,1,0
10636022,893,1,1,0,0.223716,151.896,172.008,20.8008,45.2656,-2,-1,1,1,0
10642764,892,1,1,0,0.250913,151.941,171.352,20.3203,46.1094,-2,-1,1,1,0
10649483,891,1,1,0,0.250913,151.941,171.352,20.3203,46.1094,0,-2,0,0,0
10657036,893,1,1,0,0.250913,151.941,171.352,20.3203,46.1094,0,-1,0,0,0
10663774,893,1,1,0,0.220342,152.459,173.922,21.0273,50.7188,-2,-1,1,1,0
10670950,896,1,1,0,0.220342,152.459,173.922,21.0273,50.7188,0,-1,0,0,0
10677921,892,1,1,0,0.220342,152.459,173.922,21.0273,50.7188,0,0,0,0,0
10684134,889,1,1,0,0.220342,152.459,173.922,21.0273,50.7188,0,-1,0,0,0
10691227,894,1,1,0,0.209794,150.727,183.727,33.1719,61.8281,-2,0,1,1,0
10698395,894,1,1,0,0.466359,150.766,183.789,34.9062,62.6719,-3,0,1,1,0
10705339,893,1,1,0,0.35354,149.039,184.086,27.5781,56.4219,-3,1,1,1,0
10712679,894,1,1,0,0.391406,148.18,184.758,25.0469,55.3281,-3,1,1,1,0
10719179,892,1,1,0,0.619241,148.758,184.172,29.2656,59.4688,-3,1,1,1,0
10726693,894,1,1,0,0.272605,148.754,183.438,27.5391,61.4375,-3,0,1,1,0
10733327,894,1,1,0,0.225417,149.188,182.844,25.6875,56.5,-3,1,1,1,0
