t_us,lat_us,aiming,hasTarget,classId,conf,cx,cy,w,h,emit_dx,emit_dy,mscale_x,mscale_y,inject_cum_x
4352161,3273,1,1,0,0.600657,148.547,194.984,65.2188,86.0312,-1,0,0.5,0.5,0
4358540,3274,1,1,0,0.613237,148.82,193.938,66.2344,88,-1,0,0.5,0.5,0
4362664,3275,1,1,0,0.673191,148.547,194.062,67.5312,85,0,0,0.5,0.5,0
4368564,3275,1,1,0,0.647352,150.719,193.57,66.75,87.3594,-1,0,0.5,0.5,0
4372161,3271,1,1,0,0.595493,150.289,192.516,69.7344,88.5938,0,0,0.5,0.5,0
4375948,3274,1,1,0,0.402157,147.508,191.844,67.9844,83.3125,-1,0,0.5,0.5,0
4381878,3279,1,1,0,0.25386,146.508,191.859,69.7344,81.5312,-1,0,0.5,0.5,0
4388395,3276,1,1,0,0.630231,146.387,191.281,67.2266,84.625,-1,0,0.5,0.5,0
4392540,3271,1,1,0,0.637933,149.672,191.953,69.2188,89.5938,-1,0,0.5,0.5,0
4396555,3275,1,1,0,0.55929,150.672,191.375,71.7188,90.5,0,0,0.5,0.5,0
4402029,3275,1,1,0,0.619241,150.312,192.359,73.875,88.2188,-1,0,0.5,0.5,0
4405995,3270,1,1,0,0.671901,150.305,192.766,73.2656,85.0312,0,0,0.5,0.5,0
4410098,3273,1,1,0,0.315946,149.578,188.133,74.0312,94.7656,-1,0,0.5,0.5,0
4415340,3276,1,1,0,0.32445,151.656,191.633,73.125,89.0156,-1,0,0.5,0.5,0
4419641,3272,1,1,0,0.668447,149.859,189.688,71.7812,88.75,0,0,0.5,0.5,0
4425338,3277,1,1,0,0.385375,150.875,188.922,76.3125,95.8438,-1,0,0.5,0.5,0
4429040,3274,1,1,0,0.771842,151.953,191.656,74.9062,90.5625,0,0,0.5,0.5,0
4432734,3274,1,1,0,0.771153,151.57,191.484,75.6406,90.0312,-1,0,0.5,0.5,0
4438718,3274,1,1,0,0.297879,152.672,192.25,75.9688,90.375,0,0,0.5,0.5,0
4442225,3271,1,1,0,0.271445,152.844,193.617,76.1875,87.9844,0,0,0.5,0.5,0
4446090,3272,1,1,0,0.463444,154.234,193.234,75.5312,87.9688,-1,0,0.5,0.5,0
4451809,3276,1,1,0,0.452294,154.234,193.281,75.6562,88.0625,0,0,0.5,0.5,0
4455608,3277,1,1,0,0.430147,154.141,193.344,75.9688,87.6875,0,0,0.5,0.5,0
4459761,3276,1,1,0,0.385837,154.188,193.328,76.625,87.1562,-1,0,0.5,0.5,0
4465026,3277,1,1,0,0.70619,154.227,193.234,76.9219,87.2188,0,0,0.5,0.5,0
4469027,3275,1,1,0,0.682997,154.117,193.203,76.8906,87.1562,0,0,0.5,0.5,0
4472855,3274,1,1,0,0.710629,156.602,193.641,75.7656,88.2812,0,0,0.5,0.5,0
4478991,3272,1,1,0,0.736781,156.516,193.547,76.4062,88.5938,0,0,0.5,0.5,0
4482646,3272,1,1,0,0.695958,158.594,194.266,59.8125,84.9062,0,0,0.5,0.5,0
4486126,3272,1,1,0,0.669744,158.477,194.141,57.5469,86.7812,-1,0,0.5,0.5,0
4491904,3271,1,1,0,0.845179,157.117,186.453,54.2969,99.7188,0,0,0.5,0.5,0
4495670,3274,1,1,0,0.828105,156.227,186.047,52.3281,99.0938,0,0,0.5,0.5,0
4499946,3273,1,1,0,0.517571,156.625,186.797,49.25,103.031,0,0,0.5,0.5,0
4505419,3275,1,1,0,0.803174,156.805,186.141,47.8281,101.719,0,0,0.5,0.5,0
4509153,3273,1,1,0,0.801004,155.492,185.312,44.8594,100.375,0,0,0.5,0.5,0
4513039,3274,1,1,0,0.695545,154.898,185.453,41.7969,100.094,0,0,0.5,0.5,0
4518846,3277,1,1,0,0.280616,154.008,185.609,38.5469,99.5312,-1,0,0.5,0.5,0
4522532,3275,1,1,0,0.666714,153.977,192.531,36.9531,84.5625,0,0,0.5,0.5,0
4526486,3272,1,1,0,0.673191,153.812,192.547,34.6562,84.7812,0,0,0.5,0.5,0
4532238,3276,1,1,0,0.30013,153.336,190.375,36.4531,89.5,0,0,0.5,0.5,0
4536100,3274,1,1,0,0.754191,153.484,185.742,37.1562,98.4844,-1,0,0.5,0.5,0
4539626,3275,1,1,0,0.311322,153.891,190.844,35.2188,90.0625,0,0,0.5,0.5,0
4545334,3283,1,1,0,0.500488,153.906,191.867,35.4375,87.1406,0,0,0.5,0.5,0
4549744,3274,1,1,0,0.735262,154.789,190.75,36.4219,89.125,0,0,0.5,0.5,0
4553758,3274,1,1,0,0.788908,155.262,189.547,35.9141,92.0312,0,0,0.5,0.5,0
4559196,3279,1,1,0,0.712233,155.281,189.617,34.4375,88.5156,-1,0,0.5,0.5,0
4562839,3273,1,1,0,0.589834,155.277,188.094,35.0703,92.1875,0,0,0.5,0.5,0
4568764,3277,1,1,0,0.31405,155.797,188.922,34.5312,87.7812,0,0,0.5,0.5,0
4572338,3274,1,1,0,0.600188,156.918,188.625,35.0391,91,0,0,0.5,0.5,0
4576106,3277,1,1,0,0.639285,156.867,188.594,34.4531,90.9375,0,0,0.5,0.5,0
4579694,3279,1,1,0,0.67405,156.984,188.625,34.625,91.75,0,0,0.5,0.5,0
4583672,3275,1,1,0,0.66628,157.922,185.523,34.2812,99.0469,0,0,0.5,0.5,0
4588939,3273,1,1,0,0.687631,158.488,182.094,36.3672,102.688,0,0,0.5,0.5,0
4593062,3275,1,1,0,0.605799,159.078,188.195,34.9688,89.6094,0,0,0.5,0.5,0
4599271,3273,1,1,0,0.632957,160.188,187.578,34.125,92.5938,0,0,0.5,0.5,0
4605750,3288,1,1,0,0.531696,160.875,188.625,32.5938,88.75,0,0,0.5,0.5,0
4609663,3274,1,1,0,0.516596,162.461,185.734,31.8594,97.4688,0,0,0.5,0.5,0
4615979,3274,1,1,0,0.404507,162.836,188.883,30.5469,87.9844,0,0,0.5,0.5,0
4619900,3274,1,1,0,0.567457,162.93,188.992,30.8281,89.0156,0,0,0.5,0.5,0
4624089,3275,1,1,0,0.424889,165.578,187.008,32.2812,94.2656,0,0,0.5,0.5,0
4629676,3274,1,1,0,0.306112,166.742,189.148,31.8906,89.5469,0,0,0.5,0.5,0
4636104,3273,1,1,0,0.285172,168.477,183.453,33.0469,102.406,1,0,0.5,0.5,0
4642858,3273,1,1,0,0.435421,168.758,187.305,30.9844,92.1406,0,0,0.5,0.5,0
4649251,3275,1,1,0,0.444083,168.852,187.609,30.7344,84.7812,1,0,0.5,0.5,0
4652822,3274,1,1,0,0.382603,169.168,184.469,30.7109,83.4375,0,0,0.5,0.5,0
4656625,3272,1,1,0,0.350199,172.922,188.875,31.3438,84.625,1,0,0.5,0.5,0
4662333,3272,1,1,0,0.787931,170.383,183.016,35.4844,97.7188,0,0,0.5,0.5,0
4666041,3277,1,1,0,0.376394,171.555,189.078,32.4531,85.7188,1,0,0.5,0.5,0
4669569,3272,1,1,0,0.70416,170.734,184.125,34.0312,98.625,1,0,0.5,0.5,0
4673398,3276,1,1,0,0.708213,171.703,183.695,34.9688,96.6094,0,0,0.5,0.5,0
4679466,3276,1,1,0,0.790206,171.312,189.109,33.125,86.4062,1,0,0.5,0.5,0
4683657,3275,1,1,0,0.794704,171.219,186.547,34.625,92.0938,1,0,0.5,0.5,0
4687373,3273,1,1,0,0.803174,171.531,190.133,33.4688,87.2344,0,0,0.5,0.5,0
4691077,3274,1,1,0,0.828105,171.469,184.797,35.9688,96.7188,1,0,0.5,0.5,0
4696054,3272,1,1,0,0.283186,170.82,188.797,36.4531,89.6562,1,0,0.5,0.5,0
4699652,3274,1,1,0,0.808371,171.586,186.094,37.7969,94.9375,0,0,0.5,0.5,0
4703526,3276,1,1,0,0.677047,171.844,189.031,36.9375,89.3125,1,0,0.5,0.5,0
4707523,3276,1,1,0,0.858004,171.703,185.812,39.0938,96.4375,1,-1,0.5,0.5,0
4713006,3275,1,1,0,0.596433,171.57,189.734,39.3906,88.7812,1,0,0.5,0.5,0
4716798,3273,1,1,0,0.846706,171.133,186.891,40.9531,94.4062,0,0,0.5,0.5,0
4722705,3276,1,1,0,0.712233,171.875,192.078,42.1875,85.8438,1,0,0.5,0.5,0
4727195,3276,1,1,0,0.876425,171.367,186.781,43.6094,98.25,1,0,0.5,0.5,0
4730507,3278,1,1,0,0.72448,172.281,192.656,47.125,89.1875,0,0,0.5,0.5,0
4735852,3278,1,1,0,0.498535,171.922,193.188,47.4375,87.5,1,0,0.5,0.5,0
4739731,3272,1,1,0,0.817283,172.344,193.594,48.3125,87.5625,1,0,0.5,0.5,0
4743549,3278,1,1,0,0.851211,171.852,187.938,52.0781,101.625,1,0,0.5,0.5,0
4749510,3276,1,1,0,0.679178,171.75,192.797,50,89.0938,0,0,0.5,0.5,0
4753711,3276,1,1,0,0.608594,169.688,187.703,53.625,100.281,1,0,0.5,0.5,0
4757785,3278,1,1,0,0.805938,169.629,187.766,56.3203,100.844,1,0,0.5,0.5,0
4762949,3277,1,1,0,0.797241,171.41,191.453,52.8203,92.1562,0,0,0.5,0.5,0
4767036,3275,1,1,0,0.692642,172.516,190.781,55.5938,93.3125,1,0,0.5,0.5,0
4773166,3277,1,1,0,0.892749,171.82,187.891,55.8906,100.219,1,0,0.5,0.5,0
4776870,3276,1,1,0,0.819605,172.453,187.594,57.7812,98.8125,1,0,0.5,0.5,0
4780259,3274,1,1,0,0.851211,172.191,187.281,62.4922,101.688,0,0,0.5,0.5,0
4786081,3279,1,1,0,0.843124,171.922,187.484,61.9688,99.8438,1,0,0.5,0.5,0
4789766,3275,1,1,0,0.82699,170.422,186.969,64.5312,101.312,1,0,0.5,0.5,0
4793729,3274,1,1,0,0.816113,169.664,185.758,64.8281,98.9844,0,0,0.5,0.5,0
4799653,3276,1,1,0,0.819027,169.523,185.961,65.1406,98.8281,1,0,0.5,0.5,0
4803102,3274,1,1,0,0.811079,168.422,186.578,67.5938,99.8438,0,0,0.5,0.5,0
4807091,3269,1,1,0,0.717012,167.609,185.562,66.2188,96.875,1,0,0.5,0.5,0
4813116,3273,1,1,0,0.725648,167.656,186.297,69.4375,99.1562,0,0,0.5,0.5,0
4816611,3276,1,1,0,0.847212,167.477,186.438,71.0781,101.125,1,0,0.5,0.5,0
4822850,3270,1,1,0,0.814644,167.172,186.156,69.0938,98.625,0,0,0.5,0.5,0
4827082,3275,1,1,0,0.387227,167.703,185.953,68.4062,99.5312,0,0,0.5,0.5,0
4832889,3275,1,1,0,0.807461,169.664,185.219,62.7031,100.188,1,0,0.5,0.5,0
4836988,3276,1,1,0,0.768731,168.953,183.828,65.2812,97.5938,1,0,0.5,0.5,0
4842723,3273,1,1,0,0.84364,168.844,184.094,66.4375,100.688,0,-1,0.5,0.5,0
4846862,3274,1,1,0,0.762775,169.375,184.953,68.5,102.656,0,0,0.5,0.5,0
4853367,3272,1,1,0,0.811677,169.18,184.922,65.3906,100.094,1,0,0.5,0.5,0
4856975,3264,1,1,0,0.74651,169.43,187.031,65.7656,101.688,0,0,0.5,0.5,0
4860731,3272,1,1,0,0.827548,169.531,187.375,64.25,101.5,1,0,0.5,0.5,0
4866280,3276,1,1,0,0.368859,169.977,187.438,63.6719,102.5,0,0,0.5,0.5,0
4869813,3269,1,1,0,0.801936,170.508,186.906,63.5469,100.938,1,0,0.5,0.5,0
4873821,3272,1,1,0,0.678754,169.547,186.578,60.9062,101.594,1,0,0.5,0.5,0
4877974,3276,1,1,0,0.851705,171.07,186.109,63.7344,101.719,0,0,0.5,0.5,0
4882965,3277,1,1,0,0.860835,170.914,186.141,62.7031,103.531,1,0,0.5,0.5,0
4887024,3274,1,1,0,0.835215,171.281,186.016,62.9375,102.656,0,0,0.5,0.5,0
4890656,3275,1,1,0,0.842087,172.07,185.688,63.5469,102.625,1,0,0.5,0.5,0
4894820,3276,1,1,0,0.849223,172.344,185.281,62.4375,101.812,1,0,0.5,0.5,0
4900001,3273,1,1,0,0.787604,172.945,184.922,61.6719,102.969,1,-1,0.5,0.5,0
4904069,3274,1,1,0,0.774924,173.062,184.586,60.875,101.422,0,0,0.5,0.5,0
4909693,3286,1,1,0,0.761004,174.484,184.344,57.2188,99.8125,1,0,0.5,0.5,0
4913673,3276,1,1,0,0.275325,173.781,186,60.5625,104.5,2,0,0.5,0.5,0
4917605,3274,1,1,0,0.821903,175.211,186.156,58.1406,103.812,0,0,0.5,0.5,0
4923187,3271,1,1,0,0.808673,176.102,185.484,57.0469,102.469,1,0,0.5,0.5,0
4927011,3271,1,1,0,0.519034,176.578,186.391,51.5312,102.594,2,0,0.5,0.5,0
4931408,3273,1,1,0,0.750553,178.477,184.938,50.0469,102.5,1,0,0.5,0.5,0
4936528,3272,1,1,0,0.791821,178.742,184.734,48.8594,100.594,1,0,0.5,0.5,0
4941164,3272,1,1,0,0.80038,178.766,184.812,49.8438,100.375,2,0,0.5,0.5,0
4944687,3266,1,1,0,0.639285,178.773,184.938,45.6719,97.625,1,0,0.5,0.5,0
4949873,3274,1,1,0,0.680454,178.336,184.734,43.9531,100.656,2,-1,0.5,0.5,0
4954446,3272,1,1,0,0.419172,178.797,181.773,43.9062,99.5469,1,0,0.5,0.5,0
4960187,3272,1,1,0,0.715424,177.203,183.711,43.2188,100.953,2,0,0.5,0.5,0
4963692,3268,1,1,0,0.806549,176.098,185.516,44.6328,101.844,1,0,0.5,0.5,0
4967923,3277,1,1,0,0.577972,176.43,185.688,41.3281,92.125,1,0,0.5,0.5,0
4973131,3270,1,1,0,0.7398,175.199,184.531,43.2109,101.188,1,0,0.5,0.5,0
4977040,3273,1,1,0,0.795022,175.309,182.875,41.4766,99.125,2,0,0.5,0.5,0
4980472,3270,1,1,0,0.805938,176.02,182.234,42.1484,99.3438,1,0,0.5,0.5,0
4984671,3278,1,1,0,0.79534,175.152,182.906,39.5234,100.688,1,0,0.5,0.5,0
4989237,3273,1,1,0,0.768731,173.953,182.797,39.3438,97.4062,1,0,0.5,0.5,0
4993267,3271,1,1,0,0.805938,173.047,182.953,39.0938,99.5312,1,-1,0.5,0.5,0
4997010,3276,1,1,0,0.798501,173.5,182.648,40.7188,100.547,1,0,0.5,0.5,0
5000516,3269,1,1,0,0.694717,173.492,182.648,38.2344,97.9531,1,0,0.5,0.5,0
5004272,3097,1,1,0,0.75274,173.16,182.688,38.8359,99.3125,2,0,0.5,0.5,0
5009364,2487,1,1,0,0.779993,172.484,182.031,38,97.6875,0,0,0.5,0.5,0
5013337,2486,1,1,0,0.832508,172.211,182.156,38.0469,99.1875,1,0,0.5,0.5,0
5017783,2483,1,1,0,0.600657,171.828,184.727,36.5625,92.1719,1,0,0.5,0.5,0
5024182,2483,1,1,0,0.678754,172.688,182.031,36.3438,96.1875,1,0,0.5,0.5,0
5028177,2485,1,1,0,0.542863,171.891,185.797,36.0625,86.1562,1,0,0.5,0.5,0
5032419,2482,1,1,0,0.605332,171.797,182.102,35,91.7031,1,0,0.5,0.5,0
5037845,2483,1,1,0,0.586049,172.469,183.445,36.25,88.3594,0,-1,0.5,0.5,0
5044122,2485,1,1,0,0.728748,172.039,183.281,36.6406,91.1875,1,0,0.5,0.5,0
5047801,2489,1,1,0,0.805327,171.473,181.047,36.8984,96.0312,1,0,0.5,0.5,0
5051908,2481,1,1,0,0.821903,172.594,181.984,37.1875,99.2188,1,0,0.5,0.5,0
5057962,2484,1,1,0,0.801315,172.383,182.242,37.0781,99.4844,1,0,0.5,0.5,0
5061853,2485,1,1,0,0.803174,172.398,182.281,37.4219,98.6875,1,0,0.5,0.5,0
5065730,2483,1,1,0,0.839472,173.148,183.406,34.9844,98.8125,0,0,0.5,0.5,0
5070769,2484,1,1,0,0.803483,172.711,183.578,35.2344,99.3438,1,0,0.5,0.5,0
5075391,2484,1,1,0,0.792785,172.688,184.5,35.75,97.25,2,0,0.5,0.5,0
5080490,2482,1,1,0,0.785637,173.312,188.117,33.4062,89.8906,0,0,0.5,0.5,0
5084175,2484,1,1,0,0.815233,172.621,183.492,37.3203,94.2344,1,0,0.5,0.5,0
5088532,2480,1,1,0,0.403097,171.473,190.812,31.9609,83.625,1,0,0.5,0.5,0
5094195,2481,1,1,0,0.695131,171.562,190.047,32.8438,83.4688,1,0,0.5,0.5,0
5097808,2482,1,1,0,0.296247,170.863,189.75,30.5391,78.125,0,0,0.5,0.5,0
5103665,2485,1,1,0,0.377541,170.898,190.148,33.2969,80.7031,1,0,0.5,0.5,0
5107786,2484,1,1,0,0.382142,171.188,193.859,35.7812,88.2188,1,0,0.5,0.5,0
5111437,2484,1,1,0,0.637933,172.816,192.789,33.7734,91.3281,1,0,0.5,0.5,0
5115308,2481,1,1,0,0.427277,172.383,191.641,34.1406,84.5312,1,0,0.5,0.5,0
5120398,2483,1,1,0,0.70253,167.113,193.633,28.4453,83.2344,0,0,0.5,0.5,0
5124091,2485,1,1,0,0.38769,169.363,194.156,33.8672,87.0625,1,0,0.5,0.5,0
5130436,2483,1,1,0,0.382142,171.289,193.922,33.6406,87.5938,0,0,0.5,0.5,0
5134304,2481,1,1,0,0.613237,172.219,191.773,33.125,86.0469,1,0,0.5,0.5,0
5138296,2481,1,1,0,0.327239,173.406,188.484,34.4062,86.3438,1,0,0.5,0.5,0
5144267,2483,1,1,0,0.713831,174.062,188.422,32.4375,95.5312,1,0,0.5,0.5,0
5147895,2481,1,1,0,0.777976,173.062,188.453,33.1562,97.4688,1,0,0.5,0.5,0
5151817,2491,1,1,0,0.760293,173.039,193.102,34.6719,88.7969,1,0,0.5,0.5,0
5157794,2484,1,1,0,0.770808,173.012,187.484,34.0703,97.2188,0,0,0.5,0.5,0
5161051,2483,1,1,0,0.653569,172.367,193.953,33.2969,85.2188,2,0,0.5,0.5,0
5167877,2483,1,1,0,0.667581,171.477,195.141,34.8281,86.2188,0,0,0.5,0.5,0
5171597,2483,1,1,0,0.509764,173.016,195.562,35.9062,84.625,1,0,0.5,0.5,0
5177094,2483,1,1,0,0.390011,171.68,194.43,37.2344,86.9844,1,0,0.5,0.5,0
5180951,2482,1,1,0,0.520984,171.844,193.547,38.4375,81.3438,1,0,0.5,0.5,0
5184840,2484,1,1,0,0.49707,171.766,193.5,39.0312,82.875,0,0,0.5,0.5,0
5191173,2482,1,1,0,0.561215,171.34,194.32,41.4297,87.6094,1,0,0.5,0.5,0
5195040,2482,1,1,0,0.726037,171.586,194.234,44.5469,85.0312,1,0,0.5,0.5,0
5200471,2482,1,1,0,0.29462,171.516,193.992,43.375,85.1094,1,0,0.5,0.5,0
5204739,2482,1,1,0,0.418221,172.141,192.719,41.875,82.5625,0,0,0.5,0.5,0
5210823,2483,1,1,0,0.705785,172.887,192.828,49.8984,83.8438,1,0,0.5,0.5,0
5214753,2481,1,1,0,0.533641,172.242,192.445,51.9219,87.8906,1,0,0.5,0.5,0
5220496,2482,1,1,0,0.771153,172.059,194.938,55.4297,87.4375,1,0,0.5,0.5,0
5224261,2487,1,1,0,0.449392,179.543,193.797,39.1641,86.6562,2,0,0.5,0.5,0
5228261,2482,1,1,0,0.370908,172.617,193.352,57.5156,90.8281,0,0,0.5,0.5,0
5232685,2482,1,1,0,0.45181,171.086,189.117,58.1406,97.8594,1,0,0.5,0.5,0
5237646,2483,1,1,0,0.799129,168.648,195.094,62.2969,90.1875,1,0,0.5,0.5,0
5241402,2482,1,1,0,0.791821,170.375,194.344,56.625,89.8125,0,0,0.5,0.5,0
5245335,2491,1,1,0,0.767687,168.859,194.695,64.0312,93.8594,1,0,0.5,0.5,0
5250968,2482,1,1,0,0.67147,168.539,194.25,60.4531,93.125,0,0,0.5,0.5,0
5254570,2483,1,1,0,0.671039,170.977,194.578,57.4531,92.9062,1,0,0.5,0.5,0
5258386,2485,1,1,0,0.783657,169.516,188.984,61.4688,106.281,1,0,0.5,0.5,0
5262408,2482,1,1,0,0.755636,168.375,188.531,66,103.438,0,0,0.5,0.5,0
5267370,2480,1,1,0,0.501465,169.625,190,59.5,97.375,1,0,0.5,0.5,0
5271195,2483,1,1,0,0.829214,168.922,188.312,63.9062,104.625,0,0,0.5,0.5,0
5275195,2482,1,1,0,0.675764,168.484,189.289,70.4688,96.9219,1,0,0.5,0.5,0
5278709,2482,1,1,0,0.725648,170.578,189.828,60.1562,93.9062,0,0,0.5,0.5,0
5284504,2485,1,1,0,0.807157,170.172,191.078,63.2812,91.9062,1,0,0.5,0.5,0
5290792,2481,1,1,0,0.857527,171.031,186.906,64.9375,103.812,1,0,0.5,0.5,0
5295066,2483,1,1,0,0.805327,170.875,186.734,66.5625,103.031,0,0,0.5,0.5,0
5301140,2485,1,1,0,0.750187,170.203,186.844,64.5938,100.812,1,0,0.5,0.5,0
5304875,2485,1,1,0,0.848722,170.773,186.312,64.3906,102.875,1,0,0.5,0.5,0
5311157,2482,1,1,0,0.85657,171.031,186.203,67.6875,103.906,0,0,0.5,0.5,0
5315018,2484,1,1,0,0.734882,169.469,187.141,65.3125,100.719,1,0,0.5,0.5,0
5320998,2484,1,1,0,0.855126,169.086,185.875,65.6719,103.25,0,0,0.5,0.5,0
5325256,2481,1,1,0,0.805633,169.039,193.172,65.5469,92.9688,1,0,0.5,0.5,0
5330859,2483,1,1,0,0.686791,170.758,187.656,62.0469,103.562,0,0,0.5,0.5,0
5334915,2483,1,1,0,0.796292,172.461,191.719,58.3594,92.9375,1,0,0.5,0.5,0
5338957,2484,1,1,0,0.770463,172.297,191.625,58.4688,95.125,1,0,0.5,0.5,0
5344671,2484,1,1,0,0.742423,173.328,192.398,57.4062,91.7031,1,0,0.5,0.5,0
5348022,2483,1,1,0,0.370908,172.25,189.781,55.6875,96.5625,1,0,0.5,0.5,0
5351556,2483,1,1,0,0.521471,172.555,191.375,54.4219,94,0,0,0.5,0.5,0
5355407,2483,1,1,0,0.592195,172.211,192.625,54.3281,93,1,0,0.5,0.5,0
5361282,2482,1,1,0,0.861302,171.977,192.656,54.3594,90.9375,1,0,0.5,0.5,0
5364873,2482,1,1,0,0.78695,173.242,186.859,54.0781,102.656,1,0,0.5,0.5,0
5369217,2484,1,1,0,0.829767,173.992,187.102,53.2344,102.703,1,0,0.5,0.5,0
5374407,2484,1,1,0,0.795022,174.125,186.766,51,98.6562,1,0,0.5,0.5,0
5378464,2482,1,1,0,0.797241,173.098,192.141,47.9453,90.3438,0,0,0.5,0.5,0
5382114,2481,1,1,0,0.64646,173.234,192.203,44.3438,88.7188,2,0,0.5,0.5,0
5386124,2483,1,1,0,0.764889,172.383,192.188,42.3906,87.375,0,0,0.5,0.5,0
5391168,2481,1,1,0,0.676192,174.57,191.156,44.1094,89.0625,2,0,0.5,0.5,0
5394696,2485,1,1,0,0.758151,173.25,190.797,44.375,85.8438,0,0,0.5,0.5,0
5398873,2486,1,1,0,0.478041,174.383,189.555,43.4219,90.7344,1,0,0.5,0.5,0
5404469,2482,1,1,0,0.326594,174.109,190.078,41.9062,87.4062,1,0,0.5,0.5,0
5408072,2484,1,1,0,0.597373,174.484,189.797,40.1562,88.6562,2,0,0.5,0.5,0
5411958,2486,1,1,0,0.582254,174.625,189.742,41.375,90.2344,0,0,0.5,0.5,0
5417909,2483,1,1,0,0.640185,174.836,189.523,41.4219,91.2969,1,0,0.5,0.5,0
5421724,2483,1,1,0,0.670176,174.926,189.602,40.2266,89.2969,2,0,0.5,0.5,0
5425485,2479,1,1,0,0.26569,174.488,190.484,38.6328,90.2812,1,0,0.5,0.5,0
5431163,2485,1,1,0,0.681303,175.453,189.609,37.2812,90.1562,0,0,0.5,0.5,0
5435022,2484,1,1,0,0.628408,174.02,189.617,36.2891,90.1406,2,0,0.5,0.5,0
5439053,2484,1,1,0,0.688888,174.062,190.133,32.125,88.8594,1,0,0.5,0.5,0
5444504,2484,1,1,0,0.74614,176.723,188.953,33.6172,92.4062,1,0,0.5,0.5,0
5448230,2486,1,1,0,0.396068,174.629,189.875,39.0703,91.25,1,0,0.5,0.5,0
5451953,2481,1,1,0,0.814938,172.781,192.766,46.1875,89.4688,1,0,0.5,0.5,0
5455715,2480,1,1,0,0.793426,172.188,193.188,55.9375,87.9375,1,0,0.5,0.5,0
5461638,2485,1,1,0,0.765591,170.43,194.969,57.9844,84.5,1,0,0.5,0.5,0
5465180,2480,1,1,0,0.593138,164.172,192.562,58.3438,88.375,0,0,0.5,0.5,0
5468758,2482,1,1,0,0.309858,175.352,193.953,24.7812,79.9688,1,0,0.5,0.5,0
5472855,2482,1,1,0,0.252015,164.953,191.359,44.6562,84.2188,0,0,0.5,0.5,0
5477954,2484,1,1,0,0.71423,173.066,182.672,37.5234,102.594,1,0,0.5,0.5,0
5482128,2480,1,1,0,0.410638,171.508,183.984,37.5156,100.906,1,0,0.5,0.5,0
5486006,2485,1,1,0,0.510253,171.371,187.156,37.3203,96.6875,1,0,0.5,0.5,0
5491360,2483,1,1,0,0.329392,171.969,188.164,35.6875,88.6719,0,0,0.5,0.5,0
5495174,2483,1,1,0,0.328099,169.82,189.219,35.4219,91.5625,1,0,0.5,0.5,0
5499663,2480,1,1,0,0.343781,166.633,189.906,37.5781,91.4375,1,0,0.5,0.5,0
5504975,2482,1,1,0,0.481454,166.52,189.938,37.9609,91.75,0,0,0.5,0.5,0
5508780,2485,1,1,0,0.426322,165.922,189.344,34.2812,87.75,0,0,0.5,0.5,0
5512813,2483,1,1,0,0.570331,163.789,189.531,38.9531,89.6875,0,0,0.5,0.5,0
5518669,2483,1,1,0,0.736781,163.754,188.953,39.7109,90.9688,0,0,0.5,0.5,0
5522187,2481,1,1,0,0.773215,163.281,189.773,40.1562,88.7031,1,0,0.5,0.5,0
5528056,2484,1,1,0,0.732974,163.164,185.5,41.3281,99.25,0,0,0.5,0.5,0
5531922,2481,1,1,0,0.474144,163.156,191.484,41.5312,87.0312,0,0,0.5,0.5,0
5535706,2485,1,1,0,0.726813,162.133,189.219,39.8281,89.4375,0,0,0.5,0.5,0
5539889,2487,1,1,0,0.761359,161.316,186.258,43.1484,99.0156,0,0,0.5,0.5,0
5545270,2485,1,1,0,0.760648,162.09,185.375,42.9922,100,0,0,0.5,0.5,0
5548780,2484,1,1,0,0.372733,161.164,192.219,45.0156,86.3125,0,0,0.5,0.5,0
5554633,2487,1,1,0,0.382142,159.027,191.984,48.9922,86.9062,0,0,0.5,0.5,0
5561450,2483,1,1,0,0.261896,158.812,192.688,50.125,85.6875,0,0,0.5,0.5,0
5565239,2480,1,1,0,0.437343,157.188,192.727,55.6875,86.8281,0,0,0.5,0.5,0
5568863,2479,1,1,0,0.31405,157.867,192.664,55.7344,87.5781,0,0,0.5,0.5,0
5572945,2481,1,1,0,0.272025,159.047,192.266,61.0312,86.5938,0,0,0.5,0.5,0
5578427,2483,1,1,0,0.66888,158.273,192.281,59.0781,87.0625,0,0,0.5,0.5,0
5582277,2484,1,1,0,0.646906,158.199,191.422,61.4766,86.7188,0,0,0.5,0.5,0
5588259,2484,1,1,0,0.744657,155.469,186.602,60.1875,93.4531,0,0,0.5,0.5,0
5592058,2483,1,1,0,0.558808,155.594,186.711,57.6875,85.1406,0,0,0.5,0.5,0
5595950,2482,1,1,0,0.639285,154.305,185.055,60.0781,89.8594,0,0,0.5,0.5,0
5602018,2487,1,1,0,0.620162,153.914,182.516,64.8594,92.1562,-1,0,0.5,0.5,0
5606676,2480,1,1,0,0.558327,151.094,184.688,72.5625,88.625,0,0,0.5,0.5,0
5613398,2484,1,1,0,0.839472,152.547,183.352,67.9062,90.8281,0,0,0.5,0.5,0
5619305,2484,1,1,0,0.800068,154.391,183.547,65.7812,91.0938,0,0,0.5,0.5,0
5623164,2484,1,1,0,0.720958,152.719,184.5,65.875,85.125,-1,0,0.5,0.5,0
5627171,2485,1,1,0,0.793426,152.172,184.336,65.5312,94.1719,0,0,0.5,0.5,0
5631340,2482,1,1,0,0.713033,150.578,184.094,70.5312,94.5625,-1,0,0.5,0.5,0
